innings,batting_team,bowling_team,venue,striker,avg_last_5,avg_runs,strike_rate,player_performance
1,Kenya,Tanzania,"Willowmoore Park, Benoni",IA Karim,34.6,32.75,106.3312,0
1,Kenya,Uganda,"Willowmoore Park, Benoni",IA Karim,34.6,32.75,106.3312,1
1,Kenya,Malawi,Gahanga International Cricket Stadium. Rwanda,IA Karim,34.6,32.75,106.3312,1
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,IA Karim,34.6,32.75,106.3312,0
1,Kenya,Rwanda,"United Cricket Club Ground, Windhoek",IA Karim,34.6,32.75,106.3312,1
1,Kenya,Tanzania,"Wanderers Cricket Ground, Windhoek",IA Karim,34.6,32.75,106.3312,0
1,Kenya,Namibia,"United Cricket Club Ground, Windhoek",IA Karim,34.6,32.75,106.3312,1
1,Kenya,Gambia,"Gymkhana Club Ground, Nairobi",IA Karim,34.6,32.75,106.3312,0
1,Kenya,Ghana,Kyambogo Cricket Oval,LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Uganda,Lugogo Cricket Oval,LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,1
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,1
1,Kenya,Uganda,"Willowmoore Park, Benoni",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Malawi,Gahanga International Cricket Stadium. Rwanda,LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Gambia,"Gymkhana Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,Seychelles,"Sikh Union Club Ground, Nairobi",LN Oluoch,2.6,9.666666666666666,146.8354,0
1,Kenya,New Zealand,Kingsmead,MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Ireland,"Civil Service Cricket Club, Stormont",MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Ireland,Mombasa Sports Club Ground,MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Canada,ICC Global Cricket Academy,MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Canada,ICC Global Cricket Academy,MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Scotland,ICC Academy,MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Canada,Sharjah Cricket Stadium,MA Ouma,6.8,6.142857142857143,91.4894,0
1,Kenya,Ireland,Mombasa Sports Club Ground,NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Canada,ICC Global Cricket Academy,NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Nigeria,Entebbe Cricket Oval,NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Uganda,Entebbe Cricket Oval,NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,NM Odhiambo,29.8,23.3,127.3224,1
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",NM Odhiambo,29.8,23.3,127.3224,0
1,Kenya,New Zealand,Kingsmead,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Ireland,"Civil Service Cricket Club, Stormont",NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Ireland,Mombasa Sports Club Ground,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Ireland,Mombasa Sports Club Ground,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Ireland,Dubai International Cricket Stadium,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Canada,ICC Global Cricket Academy,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Scotland,ICC Academy,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Canada,Sharjah Cricket Stadium,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Uganda,Entebbe Cricket Oval,NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,Uganda,"Willowmoore Park, Benoni",NN Odhiambo,9.6,8.181818181818182,87.3786,0
1,Kenya,St Helena,Gahanga International Cricket Stadium. Rwanda,P Sharma,19.0,21.857142857142858,118.6047,0
1,Kenya,Malawi,Gahanga International Cricket Stadium. Rwanda,P Sharma,19.0,21.857142857142858,118.6047,0
1,Kenya,Tanzania,"Wanderers Cricket Ground, Windhoek",P Sharma,19.0,21.857142857142858,118.6047,1
1,Kenya,Namibia,"United Cricket Club Ground, Windhoek",P Sharma,19.0,21.857142857142858,118.6047,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",P Sharma,19.0,21.857142857142858,118.6047,1
1,Kenya,Mozambique,"Ruaraka Sports Club Ground, Nairobi",P Sharma,19.0,21.857142857142858,118.6047,0
1,Kenya,Gambia,"Gymkhana Club Ground, Nairobi",P Sharma,19.0,21.857142857142858,118.6047,1
1,Kenya,Ireland,"Civil Service Cricket Club, Stormont",RG Aga,20.2,16.75,119.6429,0
1,Kenya,Ireland,Mombasa Sports Club Ground,RG Aga,20.2,16.75,119.6429,0
1,Kenya,Ireland,Mombasa Sports Club Ground,RG Aga,20.2,16.75,119.6429,0
1,Kenya,Ireland,Dubai International Cricket Stadium,RG Aga,20.2,16.75,119.6429,0
1,Kenya,Canada,ICC Global Cricket Academy,RG Aga,20.2,16.75,119.6429,0
1,Kenya,Canada,ICC Global Cricket Academy,RG Aga,20.2,16.75,119.6429,0
1,Kenya,Scotland,ICC Academy,RG Aga,20.2,16.75,119.6429,1
1,Kenya,Canada,Sharjah Cricket Stadium,RG Aga,20.2,16.75,119.6429,0
1,Kenya,Bermuda,ICC Academy,RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Nigeria,Entebbe Cricket Oval,RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Uganda,Entebbe Cricket Oval,RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Uganda,Integrated Polytechnic Regional Centre,RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Nigeria,Integrated Polytechnic Regional Centre,RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Uganda,Gahanga International Cricket Stadium. Rwanda,RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Tanzania,"Willowmoore Park, Benoni",RN Patel,10.2,20.31578947368421,111.2392,1
1,Kenya,Uganda,"Willowmoore Park, Benoni",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,RN Patel,10.2,20.31578947368421,111.2392,1
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Rwanda,"United Cricket Club Ground, Windhoek",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Tanzania,"Wanderers Cricket Ground, Windhoek",RN Patel,10.2,20.31578947368421,111.2392,1
1,Kenya,Namibia,"United Cricket Club Ground, Windhoek",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Mozambique,"Ruaraka Sports Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,0
1,Kenya,Seychelles,"Sikh Union Club Ground, Nairobi",RN Patel,10.2,20.31578947368421,111.2392,1
1,Kenya,Ireland,Mombasa Sports Club Ground,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Ireland,Mombasa Sports Club Ground,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Ireland,Dubai International Cricket Stadium,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Canada,ICC Global Cricket Academy,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Canada,ICC Global Cricket Academy,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Scotland,ICC Academy,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Canada,Sharjah Cricket Stadium,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Ghana,Kyambogo Cricket Oval,RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Uganda,Lugogo Cricket Oval,RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Bermuda,ICC Academy,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Uganda,Integrated Polytechnic Regional Centre,RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Nigeria,Integrated Polytechnic Regional Centre,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Uganda,Gahanga International Cricket Stadium. Rwanda,RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Tanzania,"Willowmoore Park, Benoni",RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Uganda,"Willowmoore Park, Benoni",RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Malawi,Gahanga International Cricket Stadium. Rwanda,RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Rwanda,"United Cricket Club Ground, Windhoek",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Mozambique,"Ruaraka Sports Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Gambia,"Gymkhana Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,1
1,Kenya,Seychelles,"Sikh Union Club Ground, Nairobi",RR Patel,42.4,29.357142857142858,145.7447,0
1,Kenya,Nigeria,Integrated Polytechnic Regional Centre,S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Tanzania,"Willowmoore Park, Benoni",S Singh,18.0,16.181818181818183,102.8902,1
1,Kenya,Uganda,"Willowmoore Park, Benoni",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,S Singh,18.0,16.181818181818183,102.8902,1
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Namibia,"United Cricket Club Ground, Windhoek",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",S Singh,18.0,16.181818181818183,102.8902,1
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",S Singh,18.0,16.181818181818183,102.8902,0
1,Kenya,Ireland,Mombasa Sports Club Ground,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Ireland,Dubai International Cricket Stadium,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Canada,ICC Global Cricket Academy,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Canada,Sharjah Cricket Stadium,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Ghana,Kyambogo Cricket Oval,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Uganda,Lugogo Cricket Oval,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Nigeria,Entebbe Cricket Oval,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Uganda,Entebbe Cricket Oval,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Uganda,Integrated Polytechnic Regional Centre,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Nigeria,Integrated Polytechnic Regional Centre,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Uganda,"Willowmoore Park, Benoni",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Malawi,Gahanga International Cricket Stadium. Rwanda,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Rwanda,"United Cricket Club Ground, Windhoek",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Tanzania,"Wanderers Cricket Ground, Windhoek",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Namibia,"United Cricket Club Ground, Windhoek",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Gambia,"Gymkhana Club Ground, Nairobi",SO Ngoche,14.2,9.043478260869565,133.3333,0
1,Kenya,Uganda,Lugogo Cricket Oval,SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Malawi,Gahanga International Cricket Stadium. Rwanda,SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Lesotho,Integrated Polytechnic Regional Centre,SR Bhudia,26.6,18.75,129.3103,1
1,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Namibia,"United Cricket Club Ground, Windhoek",SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,1
1,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,1
1,Kenya,Mozambique,"Ruaraka Sports Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,1
1,Kenya,Gambia,"Gymkhana Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,Seychelles,"Sikh Union Club Ground, Nairobi",SR Bhudia,26.6,18.75,129.3103,0
1,Kenya,New Zealand,Kingsmead,T Mishra,18.0,18.375,89.0909,0
1,Kenya,Bangladesh,Gymkhana Club Ground,T Mishra,18.0,18.375,89.0909,1
1,Kenya,Pakistan,Gymkhana Club Ground,T Mishra,18.0,18.375,89.0909,0
1,Kenya,Ireland,Mombasa Sports Club Ground,T Mishra,18.0,18.375,89.0909,0
1,Kenya,Ireland,Mombasa Sports Club Ground,T Mishra,18.0,18.375,89.0909,0
1,Kenya,Ireland,Dubai International Cricket Stadium,T Mishra,18.0,18.375,89.0909,0
1,Kenya,Canada,ICC Global Cricket Academy,T Mishra,18.0,18.375,89.0909,0
1,Kenya,Canada,ICC Global Cricket Academy,T Mishra,18.0,18.375,89.0909,0
1,Kuwait,Qatar,Indian Association Ground,Adnan Idrees,10.8,17.0,130.7692,1
1,Kuwait,Nepal,Indian Association Ground,Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",Adnan Idrees,10.8,17.0,130.7692,1
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",Adnan Idrees,10.8,17.0,130.7692,0
1,Kuwait,Qatar,Indian Association Ground,Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Nepal,Indian Association Ground,Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,United Arab Emirates,Mulpani Cricket Ground,Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Bahrain,"Bayuemas Oval, Kuala Lumpur",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Malaysia,"Bayuemas Oval, Kuala Lumpur",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Bilal Tahir,21.4,12.789473684210526,127.8947,0
1,Kuwait,Saudi Arabia,"West End Park International Cricket Stadium, Doha",CV Anto,32.8,28.5,161.0169,0
1,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),CV Anto,32.8,28.5,161.0169,1
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),CV Anto,32.8,28.5,161.0169,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",CV Anto,32.8,28.5,161.0169,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",CV Anto,32.8,28.5,161.0169,0
1,Kuwait,Mongolia,"Bayuemas Oval, Kuala Lumpur",CV Anto,32.8,28.5,161.0169,1
1,Kuwait,Maldives,"YSD-UKM Cricket Oval, Bangi",CV Anto,32.8,28.5,161.0169,1
1,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",CV Anto,32.8,28.5,161.0169,0
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",CV Anto,32.8,28.5,161.0169,1
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",CV Anto,32.8,28.5,161.0169,1
1,Kuwait,Qatar,Indian Association Ground,MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Nepal,Indian Association Ground,MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Saudi Arabia,"West End Park International Cricket Stadium, Doha",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,United Arab Emirates,Mulpani Cricket Ground,MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Bahrain,"Bayuemas Oval, Kuala Lumpur",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Malaysia,"Bayuemas Oval, Kuala Lumpur",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Mongolia,"Bayuemas Oval, Kuala Lumpur",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Maldives,"YSD-UKM Cricket Oval, Bangi",MNM Aslam,30.0,13.894736842105264,92.6316,1
1,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",MNM Aslam,30.0,13.894736842105264,92.6316,1
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",MNM Aslam,30.0,13.894736842105264,92.6316,0
1,Kuwait,Qatar,Indian Association Ground,Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Nepal,Indian Association Ground,Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,United Arab Emirates,Mulpani Cricket Ground,Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Bahrain,"Bayuemas Oval, Kuala Lumpur",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Malaysia,"Bayuemas Oval, Kuala Lumpur",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Meet Bhavsar,21.4,27.952380952380953,127.8867,1
1,Kuwait,Mongolia,"Bayuemas Oval, Kuala Lumpur",Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Maldives,"YSD-UKM Cricket Oval, Bangi",Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Meet Bhavsar,21.4,27.952380952380953,127.8867,0
1,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Mohamed Shafeeq,3.6,2.857142857142857,86.9565,0
